-0.23	,	-0.976145373	,	1
-0.22	,	0.979687571	,	1
-0.21	,	0.9777503	,	1
-0.2	,	-0.984670961	,	1
-0.19	,	0.982336675	,	1
-0.18	,	-0.991771563	,	1
-0.17	,	0.990435605	,	1
-0.16	,	-0.993889532	,	1
-0.15	,	0.990691759	,	1
-0.14	,	0.999937893	,	1
-0.13	,	0.99441939	,	1
-0.12	,	0.994666283	,	1
-0.11	,	-0.995670833	,	1
-0.1	,	1.003571145	,	1
-0.09	,	1.002517387	,	1
-0.08	,	1.004443378	,	1
-0.07	,	1.001515205	,	1
-0.06	,	-1.007843259	,	1
-0.05	,	-0.999396218	,	1
-0.04	,	-1.002489729	,	1
-0.03	,	1.008018105	,	1
-0.02	,	-1.005935602	,	1
-0.01	,	0.999961359	,	1
0	,	1.005247304	,	1
0.01	,	-1.005649608	,	1
0.02	,	-1.006993417	,	1
0.03	,	1.007094473	,	1
0.04	,	-1.005738258	,	1
0.05	,	-1.006561414	,	1
0.06	,	-1.007635561	,	1
0.07	,	1.000537778	,	1
0.08	,	-1.005793908	,	1
0.09	,	1.001570816	,	1
0.1	,	-0.996219256	,	1
0.11	,	0.999778209	,	1
0.12	,	-0.994064621	,	1
0.13	,	0.993643507	,	1
0.14	,	-0.996871792	,	1
0.15	,	0.994155162	,	1
0.16	,	0.991898383	,	1
0.17	,	0.988187523	,	1
0.18	,	-0.984603862	,	1
0.19	,	-0.990681767	,	1
0.2	,	0.988830076	,	1
0.21	,	-0.983812281	,	1
0.22	,	0.977300753	,	1
0.23	,	-0.980441419	,	1
0.24	,	-0.980657538	,	1
0.25	,	-0.971130735	,	1
0.26	,	-0.969074189	,	1
0.27	,	0.970393747	,	1
0.28	,	-0.960558639	,	1
0.29	,	-0.965206481	,	1
0.3	,	0.955717894	,	1
0.31	,	-0.96009153	,	1
0.32	,	-0.957263602	,	1
0.33	,	-0.949863854	,	1
0.34	,	-0.947002442	,	1
0.35	,	0.945925079	,	1
0.36	,	0.939836947	,	1
0.37	,	0.93624487	,	1
0.38	,	-0.925214626	,	1
0.39	,	-0.930464289	,	1
0.4	,	0.922309191	,	1
0.41	,	-0.91248299	,	1
0.42	,	-0.912241451	,	1
0.43	,	-0.907717956	,	1
0.44	,	-0.902677348	,	1
0.45	,	0.895799886	,	1
0.46	,	0.889081464	,	1
0.47	,	-0.88456063	,	1
0.48	,	0.88211953	,	1
0.49	,	-0.874288613	,	1
0.5	,	0.871097183	,	1
0.51	,	0.86715688	,	1
0.52	,	-0.861045842	,	1
0.53	,	0.854763016	,	1
0.54	,	-0.851604274	,	1
0.55	,	0.836038229	,	1
0.56	,	0.834428486	,	1
0.57	,	-0.831121546	,	1
0.58	,	0.8198614	,	1
0.59	,	0.810086091	,	1
0.6	,	-0.806445022	,	1
0.61	,	-0.792805401	,	1
0.62	,	-0.7847794	,	1
0.63	,	-0.784897888	,	1
0.64	,	0.771862313	,	1
0.65	,	-0.762226831	,	1
0.66	,	-0.757143408	,	1
0.67	,	0.750562835	,	1
0.68	,	0.742627463	,	1
0.69	,	-0.725096227	,	1
0.7	,	0.716407759	,	1
0.71	,	0.711098547	,	1
0.72	,	-0.697677592	,	1
0.73	,	0.685192564	,	1
0.74	,	0.682473808	,	1
0.75	,	-0.667904747	,	1
0.76	,	0.658704017	,	1
0.77	,	0.644239652	,	1
0.78	,	-0.629691772	,	1
0.79	,	0.621026073	,	1
0.8	,	-0.60534379	,	1
0.81	,	0.589171684	,	1
0.82	,	-0.581222038	,	1
0.83	,	-0.56614076	,	1
0.84	,	0.551972603	,	1
0.85	,	-0.535932999	,	1
0.86	,	-0.51504457	,	1
0.87	,	-0.493669453	,	1
0.88	,	-0.4838524	,	1
0.89	,	0.461225512	,	1
0.9	,	-0.445635521	,	1
0.91	,	-0.423583326	,	1
0.92	,	0.397411702	,	1
0.93	,	-0.368768491	,	1
0.94	,	0.351003264	,	1
0.95	,	-0.316976366	,	1
0.96	,	0.288993215	,	1
0.97	,	0.249539254	,	1
0.98	,	-0.200498986	,	1
0.99	,	0.14606589	,	1
1	,	-0.009345643	,	1
-0.5	,	0.007538279	,	0
-0.49	,	0.106184433	,	0
-0.48	,	0.147330575	,	0
-0.47	,	0.177722381	,	0
-0.46	,	0.202260078	,	0
-0.45	,	0.220058614	,	0
-0.44	,	-0.242064018	,	0
-0.43	,	-0.26250123	,	0
-0.42	,	-0.274959303	,	0
-0.41	,	0.290048761	,	0
-0.4	,	-0.302532552	,	0
-0.39	,	-0.318500092	,	0
-0.38	,	-0.332558651	,	0
-0.37	,	-0.340930585	,	0
-0.36	,	0.348940718	,	0
-0.35	,	-0.357895925	,	0
-0.34	,	0.37062103	,	0
-0.33	,	-0.381218727	,	0
-0.32	,	0.386210562	,	0
-0.31	,	0.399565728	,	0
-0.3	,	-0.405268391	,	0
-0.29	,	-0.414263978	,	0
-0.28	,	0.424033614	,	0
-0.27	,	0.422801539	,	0
-0.26	,	-0.433993917	,	0
-0.25	,	0.436936205	,	0
-0.24	,	0.447342832	,	0
-0.23	,	0.451697077	,	0
-0.22	,	-0.452376052	,	0
-0.21	,	0.45752088	,	0
-0.2	,	0.465414465	,	0
-0.19	,	-0.464898589	,	0
-0.18	,	0.473845096	,	0
-0.17	,	0.479115434	,	0
-0.16	,	-0.479052487	,	0
-0.15	,	-0.484128328	,	0
-0.14	,	-0.489033438	,	0
-0.13	,	-0.491788891	,	0
-0.12	,	-0.488104173	,	0
-0.11	,	0.494374296	,	0
-0.1	,	0.495711583	,	0
-0.09	,	-0.494813425	,	0
-0.08	,	-0.502918769	,	0
-0.07	,	-0.504967446	,	0
-0.06	,	-0.502384377	,	0
-0.05	,	0.503070938	,	0
-0.04	,	-0.504058141	,	0
-0.03	,	0.502936485	,	0
-0.02	,	0.508890838	,	0
-0.01	,	0.502255755	,	0
0	,	-0.508230966	,	0
0.01	,	0.503877422	,	0
0.02	,	-0.505416126	,	0
0.03	,	-0.50463904	,	0
0.04	,	-0.505974005	,	0
0.05	,	-0.503149604	,	0
0.06	,	0.502417985	,	0
0.07	,	-0.496650496	,	0
0.08	,	0.50313561	,	0
0.09	,	0.492728243	,	0
0.1	,	0.493720292	,	0
0.11	,	-0.489482608	,	0
0.12	,	-0.490497329	,	0
0.13	,	-0.485489235	,	0
0.14	,	-0.489956101	,	0
0.15	,	-0.483353013	,	0
0.16	,	0.474393976	,	0
0.17	,	-0.474854308	,	0
0.18	,	0.470883971	,	0
0.19	,	0.463487235	,	0
0.2	,	0.460672607	,	0
0.21	,	0.460084958	,	0
0.22	,	-0.452805693	,	0
0.23	,	-0.453453236	,	0
0.24	,	0.441529435	,	0
0.25	,	-0.441809522	,	0
0.26	,	0.428027324	,	0
0.27	,	-0.424623174	,	0
0.28	,	-0.416094074	,	0
0.29	,	-0.41500982	,	0
0.3	,	-0.409656663	,	0
0.31	,	0.401590414	,	0
0.32	,	0.384463886	,	0
0.33	,	-0.383735589	,	0
0.34	,	0.3684119	,	0
0.35	,	-0.361701088	,	0
0.36	,	-0.356279668	,	0
0.37	,	-0.339444972	,	0
0.38	,	0.327102052	,	0
0.39	,	-0.321874076	,	0
0.4	,	0.308053165	,	0
0.41	,	-0.292161928	,	0
0.42	,	-0.274601056	,	0
0.43	,	0.260642626	,	0
0.44	,	0.237565292	,	0
0.45	,	0.223957059	,	0
0.46	,	0.202015118	,	0
0.47	,	-0.173658671	,	0
0.48	,	-0.149002894	,	0
0.49	,	-0.10877653	,	0
0.5	,	-0.007578065	,	0
-0.5	,	-0.007480369	,	0
-0.49	,	-0.105424007	,	0
-0.48	,	0.144483121	,	0
-0.47	,	-0.178947754	,	0
-0.46	,	0.203891294	,	0
-0.45	,	0.2247529	,	0
-0.44	,	-0.239021867	,	0
-0.43	,	0.260417673	,	0
-0.42	,	0.277505426	,	0
-0.41	,	-0.291561875	,	0
-0.4	,	0.30304474	,	0
-0.39	,	-0.320326459	,	0
-0.38	,	0.325148706	,	0
-0.37	,	0.339089586	,	0
-0.36	,	0.348633932	,	0
-0.35	,	0.358220481	,	0
-0.34	,	0.367863793	,	0
-0.33	,	0.378387868	,	0
-0.32	,	0.390491548	,	0
-0.31	,	-0.395879028	,	0
-0.3	,	-0.404700338	,	0
-0.29	,	0.410754785	,	0
-0.28	,	-0.419591449	,	0
-0.27	,	-0.424990896	,	0
-0.26	,	0.4285782	,	0
-0.25	,	-0.433530885	,	0
-0.24	,	0.439733962	,	0
-0.23	,	0.451924977	,	0
-0.22	,	-0.454861779	,	0
-0.21	,	-0.454961389	,	0
-0.2	,	-0.46798835	,	0
-0.19	,	0.466157539	,	0
-0.18	,	0.46786081	,	0
-0.17	,	-0.478133063	,	0
-0.16	,	0.477416236	,	0
-0.15	,	-0.481269794	,	0
-0.14	,	0.483888137	,	0
-0.13	,	0.490774665	,	0
-0.12	,	-0.490623732	,	0
-0.11	,	0.496953703	,	0
-0.1	,	0.495010835	,	0
-0.09	,	-0.494998349	,	0
-0.08	,	-0.502292604	,	0
-0.07	,	0.50060375	,	0
-0.06	,	-0.50311147	,	0
-0.05	,	-0.505965801	,	0
-0.04	,	0.502345326	,	0
-0.03	,	-0.501328511	,	0
-0.02	,	0.504011678	,	0
-0.01	,	-0.507374726	,	0
0	,	-0.500089386	,	0
0.01	,	-0.500124811	,	0
0.02	,	-0.506264246	,	0
0.03	,	0.506623364	,	0
0.04	,	-0.507218213	,	0
0.05	,	-0.503035979	,	0
0.06	,	0.499198455	,	0
0.07	,	-0.501641838	,	0
0.08	,	0.496742694	,	0
0.09	,	-0.497278948	,	0
0.1	,	0.490367151	,	0
0.11	,	0.493028213	,	0
0.12	,	-0.492241244	,	0
0.13	,	-0.48895618	,	0
0.14	,	0.489562658	,	0
0.15	,	0.481744803	,	0
0.16	,	0.481196169	,	0
0.17	,	0.470820325	,	0
0.18	,	-0.472528725	,	0
0.19	,	-0.465916154	,	0
0.2	,	-0.466330892	,	0
0.21	,	0.456597507	,	0
0.22	,	-0.453679765	,	0
0.23	,	-0.451492686	,	0
0.24	,	-0.441008129	,	0
0.25	,	-0.441111487	,	0
0.26	,	0.431595531	,	0
0.27	,	0.422791214	,	0
0.28	,	-0.424117414	,	0
0.29	,	0.416135738	,	0
0.3	,	-0.401397673	,	0
0.31	,	-0.400299956	,	0
0.32	,	0.391988239	,	0
0.33	,	-0.380956384	,	0
0.34	,	0.375494651	,	0
0.35	,	0.365003748	,	0
0.36	,	0.352030453	,	0
0.37	,	-0.337137484	,	0
0.38	,	-0.33072387	,	0
0.39	,	0.321547089	,	0
0.4	,	0.305057933	,	0
0.41	,	0.289822514	,	0
0.42	,	-0.274134095	,	0
0.43	,	0.256066718	,	0
0.44	,	0.246897826	,	0
0.45	,	0.221745574	,	0
0.46	,	0.199660655	,	0
0.47	,	-0.178522627	,	0
0.48	,	0.148644903	,	0
0.49	,	-0.109461547	,	0
